,STATE,COUNTY,STATE_NAME,COUNTY_NAME
0,01,001,Alabama,Autauga
1,01,003,Alabama,Baldwin
2,01,005,Alabama,Barbour
3,01,007,Alabama,Bibb
4,01,009,Alabama,Blount
5,01,011,Alabama,Bullock
6,01,013,Alabama,Butler
7,01,015,Alabama,Calhoun
8,01,017,Alabama,Chambers
9,01,019,Alabama,Cherokee
10,01,021,Alabama,Chilton
11,01,023,Alabama,Choctaw
12,01,025,Alabama,Clarke
13,01,027,Alabama,Clay
14,01,029,Alabama,Cleburne
15,01,031,Alabama,Coffee
16,01,033,Alabama,Colbert
17,01,035,Alabama,Conecuh
18,01,037,Alabama,Coosa
19,01,039,Alabama,Covington
20,01,041,Alabama,Crenshaw
21,01,043,Alabama,Cullman
22,01,045,Alabama,Dale
23,01,047,Alabama,Dallas
24,01,049,Alabama,DeKalb
25,01,051,Alabama,Elmore
26,01,053,Alabama,Escambia
27,01,055,Alabama,Etowah
28,01,057,Alabama,Fayette
29,01,059,Alabama,Franklin
30,01,061,Alabama,Geneva
31,01,063,Alabama,Greene
32,01,065,Alabama,Hale
33,01,067,Alabama,Henry
34,01,069,Alabama,Houston
35,01,071,Alabama,Jackson
36,01,073,Alabama,Jefferson
37,01,075,Alabama,Lamar
38,01,077,Alabama,Lauderdale
39,01,079,Alabama,Lawrence *
40,01,081,Alabama,Lee
41,01,083,Alabama,Limestone
42,01,085,Alabama,Lowndes
43,01,087,Alabama,Macon
44,01,089,Alabama,Madison
45,01,091,Alabama,Marengo
46,01,093,Alabama,Marion
47,01,095,Alabama,Marshall
48,01,097,Alabama,Mobile
49,01,099,Alabama,Monroe
50,01,101,Alabama,Montgomery
51,01,103,Alabama,Morgan
52,01,105,Alabama,Perry
53,01,107,Alabama,Pickens
54,01,109,Alabama,Pike
55,01,111,Alabama,Randolph
56,01,113,Alabama,Russell
57,01,115,Alabama,St. Clair
58,01,117,Alabama,Shelby
59,01,119,Alabama,Sumter
60,01,121,Alabama,Talladega
61,01,123,Alabama,Tallapoosa
62,01,125,Alabama,Tuscaloosa
63,01,127,Alabama,Walker
64,01,129,Alabama,Washington
65,01,131,Alabama,Wilcox
66,01,133,Alabama,Winston
67,02,013,Alaska,Aleutians East
68,02,016,Alaska,Aleutians West
69,02,020,Alaska,Anchorage
70,02,050,Alaska,Bethel
71,02,060,Alaska,Bristol Bay
72,02,063,Alaska,Chugach
73,02,066,Alaska,Copper River
74,02,068,Alaska,Denali
75,02,070,Alaska,Dillingham
76,02,090,Alaska,Fairbanks North Star
77,02,100,Alaska,Haines
78,02,105,Alaska,Hoonah-Angoon
79,02,110,Alaska,Juneau
80,02,122,Alaska,Kenai Peninsula
81,02,130,Alaska,Ketchikan Gateway
82,02,150,Alaska,Kodiak Island
83,02,158,Alaska,Kusilvak
84,02,164,Alaska,Lake and Peninsula
85,02,170,Alaska,Matanuska-Susitna
86,02,180,Alaska,Nome
87,02,185,Alaska,North Slope
88,02,188,Alaska,Northwest Arctic
89,02,195,Alaska,Petersburg
90,02,198,Alaska,Prince of Wales-Hyder
91,02,220,Alaska,Sitka
92,02,230,Alaska,Skagway
93,02,240,Alaska,Southeast Fairbanks
94,02,275,Alaska,Wrangell
95,02,282,Alaska,Yakutat
96,02,290,Alaska,Yukon-Koyukuk
97,04,001,Arizona,Apache
98,04,003,Arizona,Cochise
99,04,005,Arizona,Coconino
100,04,007,Arizona,Gila
101,04,009,Arizona,Graham
102,04,011,Arizona,Greenlee
103,04,012,Arizona,La Paz
104,04,013,Arizona,Maricopa
105,04,015,Arizona,Mohave
106,04,017,Arizona,Navajo
107,04,019,Arizona,Pima
108,04,021,Arizona,Pinal
109,04,023,Arizona,Santa Cruz
110,04,025,Arizona,Yavapai
111,04,027,Arizona,Yuma
112,05,001,Arkansas,Arkansas
113,05,003,Arkansas,Ashley
114,05,005,Arkansas,Baxter
115,05,007,Arkansas,Benton
116,05,009,Arkansas,Boone
117,05,011,Arkansas,Bradley
118,05,013,Arkansas,Calhoun
119,05,015,Arkansas,Carroll
120,05,017,Arkansas,Chicot
121,05,019,Arkansas,Clark
122,05,021,Arkansas,Clay
123,05,023,Arkansas,Cleburne
124,05,025,Arkansas,Cleveland
125,05,027,Arkansas,Columbia
126,05,029,Arkansas,Conway
127,05,031,Arkansas,Craighead
128,05,033,Arkansas,Crawford
129,05,035,Arkansas,Crittenden
130,05,037,Arkansas,Cross
131,05,039,Arkansas,Dallas
132,05,041,Arkansas,Desha
133,05,043,Arkansas,Drew
134,05,045,Arkansas,Faulkner
135,05,047,Arkansas,Franklin
136,05,049,Arkansas,Fulton
137,05,051,Arkansas,Garland
138,05,053,Arkansas,Grant
139,05,055,Arkansas,Greene
140,05,057,Arkansas,Hempstead
141,05,059,Arkansas,Hot Spring
142,05,061,Arkansas,Howard
143,05,063,Arkansas,Independence
144,05,065,Arkansas,Izard
145,05,067,Arkansas,Jackson
146,05,069,Arkansas,Jefferson
147,05,071,Arkansas,Johnson
148,05,073,Arkansas,Lafayette
149,05,075,Arkansas,Lawrence
150,05,077,Arkansas,Lee
151,05,079,Arkansas,Lincoln
152,05,081,Arkansas,Little River
153,05,083,Arkansas,Logan
154,05,085,Arkansas,Lonoke
155,05,087,Arkansas,Madison
156,05,089,Arkansas,Marion
157,05,091,Arkansas,Miller
158,05,093,Arkansas,Mississippi
159,05,095,Arkansas,Monroe
160,05,097,Arkansas,Montgomery
161,05,099,Arkansas,Nevada
162,05,101,Arkansas,Newton
163,05,103,Arkansas,Ouachita
164,05,105,Arkansas,Perry
165,05,107,Arkansas,Phillips
166,05,109,Arkansas,Pike
167,05,111,Arkansas,Poinsett
168,05,113,Arkansas,Polk
169,05,115,Arkansas,Pope
170,05,117,Arkansas,Prairie
171,05,119,Arkansas,Pulaski
172,05,121,Arkansas,Randolph
173,05,123,Arkansas,St. Francis
174,05,125,Arkansas,Saline
175,05,127,Arkansas,Scott
176,05,129,Arkansas,Searcy
177,05,131,Arkansas,Sebastian
178,05,133,Arkansas,Sevier
179,05,135,Arkansas,Sharp
180,05,137,Arkansas,Stone
181,05,139,Arkansas,Union
182,05,141,Arkansas,Van Buren
183,05,143,Arkansas,Washington
184,05,145,Arkansas,White
185,05,147,Arkansas,Woodruff
186,05,149,Arkansas,Yell
187,06,001,California,Alameda
188,06,003,California,Alpine
189,06,005,California,Amador
190,06,007,California,Butte
191,06,009,California,Calaveras
192,06,011,California,Colusa
193,06,013,California,Contra Costa
194,06,015,California,Del Norte
195,06,017,California,El Dorado
196,06,019,California,Fresno
197,06,021,California,Glenn
198,06,023,California,Humboldt
199,06,025,California,Imperial
200,06,027,California,Inyo
201,06,029,California,Kern
202,06,031,California,Kings
203,06,033,California,Lake
204,06,035,California,Lassen
205,06,037,California,Los Angeles
206,06,039,California,Madera
207,06,041,California,Marin
208,06,043,California,Mariposa
209,06,045,California,Mendocino
210,06,047,California,Merced
211,06,049,California,Modoc
212,06,051,California,Mono
213,06,053,California,Monterey
214,06,055,California,Napa
215,06,057,California,Nevada
216,06,059,California,Orange
217,06,061,California,Placer
218,06,063,California,Plumas
219,06,065,California,Riverside
220,06,067,California,Sacramento
221,06,069,California,San Benito
222,06,071,California,San Bernardino
223,06,073,California,San Diego
224,06,075,California,San Francisco
225,06,077,California,San Joaquin
226,06,079,California,San Luis Obispo
227,06,081,California,San Mateo
228,06,083,California,Santa Barbara
229,06,085,California,Santa Clara
230,06,087,California,Santa Cruz
231,06,089,California,Shasta
232,06,091,California,Sierra
233,06,093,California,Siskiyou
234,06,095,California,Solano
235,06,097,California,Sonoma
236,06,099,California,Stanislaus
237,06,101,California,Sutter
238,06,103,California,Tehama
239,06,105,California,Trinity
240,06,107,California,Tulare
241,06,109,California,Tuolumne
242,06,111,California,Ventura
243,06,113,California,Yolo
244,06,115,California,Yuba
245,08,001,Colorado,Adams
246,08,003,Colorado,Alamosa
247,08,005,Colorado,Arapahoe
248,08,007,Colorado,Archuleta
249,08,009,Colorado,Baca
250,08,011,Colorado,Bent
251,08,013,Colorado,Boulder
252,08,014,Colorado,Broomfield
253,08,015,Colorado,Chaffee
254,08,017,Colorado,Cheyenne
255,08,019,Colorado,Clear Creek
256,08,021,Colorado,Conejos
257,08,023,Colorado,Costilla
258,08,025,Colorado,Crowley
259,08,027,Colorado,Custer
260,08,029,Colorado,Delta
261,08,031,Colorado,Denver *
262,08,033,Colorado,Dolores
263,08,035,Colorado,Douglas
264,08,037,Colorado,Eagle
265,08,039,Colorado,Elbert
266,08,041,Colorado,El Paso
267,08,043,Colorado,Fremont
268,08,045,Colorado,Garfield
269,08,047,Colorado,Gilpin
270,08,049,Colorado,Grand
271,08,051,Colorado,Gunnison
272,08,053,Colorado,Hinsdale
273,08,055,Colorado,Huerfano
274,08,057,Colorado,Jackson
275,08,059,Colorado,Jefferson
276,08,061,Colorado,Kiowa
277,08,063,Colorado,Kit Carson
278,08,065,Colorado,Lake
279,08,067,Colorado,La Plata
280,08,069,Colorado,Larimer
281,08,071,Colorado,Las Animas
282,08,073,Colorado,Lincoln
283,08,075,Colorado,Logan
284,08,077,Colorado,Mesa
285,08,079,Colorado,Mineral
286,08,081,Colorado,Moffat
287,08,083,Colorado,Montezuma
288,08,085,Colorado,Montrose
289,08,087,Colorado,Morgan
290,08,089,Colorado,Otero
291,08,091,Colorado,Ouray
292,08,093,Colorado,Park
293,08,095,Colorado,Phillips
294,08,097,Colorado,Pitkin
295,08,099,Colorado,Prowers
296,08,101,Colorado,Pueblo
297,08,103,Colorado,Rio Blanco
298,08,105,Colorado,Rio Grande
299,08,107,Colorado,Routt
300,08,109,Colorado,Saguache
301,08,111,Colorado,San Juan
302,08,113,Colorado,San Miguel
303,08,115,Colorado,Sedgwick
304,08,117,Colorado,Summit
305,08,119,Colorado,Teller
306,08,121,Colorado,Washington
307,08,123,Colorado,Weld
308,08,125,Colorado,Yuma
309,09,001,Connecticut,Fairfield
310,09,003,Connecticut,Hartford
311,09,005,Connecticut,Litchfield
312,09,007,Connecticut,Middlesex
313,09,009,Connecticut,New Haven
314,09,011,Connecticut,New London
315,09,013,Connecticut,Tolland
316,09,015,Connecticut,Windham
317,10,001,Delaware,Kent
318,10,003,Delaware,New Castle
319,10,005,Delaware,Sussex
320,11,001,District of Columbia,District of Columbia
321,12,001,Florida,Alachua
322,12,003,Florida,Baker
323,12,005,Florida,Bay
324,12,007,Florida,Bradford
325,12,009,Florida,Brevard
326,12,011,Florida,Broward *
327,12,013,Florida,Calhoun
328,12,015,Florida,Charlotte
329,12,017,Florida,Citrus
330,12,019,Florida,Clay
331,12,021,Florida,Collier
332,12,023,Florida,Columbia
333,12,027,Florida,DeSoto
334,12,029,Florida,Dixie
335,12,031,Florida,Duval
336,12,033,Florida,Escambia
337,12,035,Florida,Flagler
338,12,037,Florida,Franklin
339,12,039,Florida,Gadsden
340,12,041,Florida,Gilchrist
341,12,043,Florida,Glades
342,12,045,Florida,Gulf
343,12,047,Florida,Hamilton
344,12,049,Florida,Hardee
345,12,051,Florida,Hendry
346,12,053,Florida,Hernando
347,12,055,Florida,Highlands
348,12,057,Florida,Hillsborough
349,12,059,Florida,Holmes
350,12,061,Florida,Indian River
351,12,063,Florida,Jackson
352,12,065,Florida,Jefferson
353,12,067,Florida,Lafayette
354,12,069,Florida,Lake
355,12,071,Florida,Lee
356,12,073,Florida,Leon
357,12,075,Florida,Levy
358,12,077,Florida,Liberty
359,12,079,Florida,Madison
360,12,081,Florida,Manatee
361,12,083,Florida,Marion
362,12,085,Florida,Martin
363,12,086,Florida,Miami-Dade
364,12,087,Florida,Monroe
365,12,089,Florida,Nassau
366,12,091,Florida,Okaloosa
367,12,093,Florida,Okeechobee
368,12,095,Florida,Orange
369,12,097,Florida,Osceola
370,12,099,Florida,Palm Beach
371,12,101,Florida,Pasco
372,12,103,Florida,Pinellas
373,12,105,Florida,Polk
374,12,107,Florida,Putnam
375,12,109,Florida,St. Johns
376,12,111,Florida,St. Lucie
377,12,113,Florida,Santa Rosa
378,12,115,Florida,Sarasota
379,12,117,Florida,Seminole
380,12,119,Florida,Sumter
381,12,121,Florida,Suwannee
382,12,123,Florida,Taylor
383,12,125,Florida,Union
384,12,127,Florida,Volusia
385,12,129,Florida,Wakulla
386,12,131,Florida,Walton
387,12,133,Florida,Washington
388,13,001,Georgia,Appling
389,13,003,Georgia,Atkinson
390,13,005,Georgia,Bacon
391,13,007,Georgia,Baker
392,13,009,Georgia,Baldwin
393,13,011,Georgia,Banks
394,13,013,Georgia,Barrow
395,13,015,Georgia,Bartow
396,13,017,Georgia,Ben Hill
397,13,019,Georgia,Berrien
398,13,021,Georgia,Bibb
399,13,023,Georgia,Bleckley
400,13,025,Georgia,Brantley
401,13,027,Georgia,Brooks
402,13,029,Georgia,Bryan
403,13,031,Georgia,Bulloch
404,13,033,Georgia,Burke
405,13,035,Georgia,Butts
406,13,037,Georgia,Calhoun
407,13,039,Georgia,Camden
408,13,043,Georgia,Candler
409,13,045,Georgia,Carroll
410,13,047,Georgia,Catoosa
411,13,049,Georgia,Charlton
412,13,051,Georgia,Chatham
413,13,053,Georgia,Chattahoochee
414,13,055,Georgia,Chattooga
415,13,057,Georgia,Cherokee
416,13,059,Georgia,Clarke
417,13,061,Georgia,Clay
418,13,063,Georgia,Clayton
419,13,065,Georgia,Clinch
420,13,067,Georgia,Cobb *
421,13,069,Georgia,Coffee
422,13,071,Georgia,Colquitt
423,13,073,Georgia,Columbia
424,13,075,Georgia,Cook
425,13,077,Georgia,Coweta
426,13,079,Georgia,Crawford
427,13,081,Georgia,Crisp
428,13,083,Georgia,Dade
429,13,085,Georgia,Dawson
430,13,087,Georgia,Decatur
431,13,089,Georgia,DeKalb
432,13,091,Georgia,Dodge
433,13,093,Georgia,Dooly
434,13,095,Georgia,Dougherty
435,13,097,Georgia,Douglas
436,13,099,Georgia,Early
437,13,101,Georgia,Echols
438,13,103,Georgia,Effingham
439,13,105,Georgia,Elbert
440,13,107,Georgia,Emanuel
441,13,109,Georgia,Evans
442,13,111,Georgia,Fannin
443,13,113,Georgia,Fayette
444,13,115,Georgia,Floyd
445,13,117,Georgia,Forsyth
446,13,119,Georgia,Franklin
447,13,121,Georgia,Fulton
448,13,123,Georgia,Gilmer
449,13,125,Georgia,Glascock
450,13,127,Georgia,Glynn
451,13,129,Georgia,Gordon
452,13,131,Georgia,Grady
453,13,133,Georgia,Greene
454,13,135,Georgia,Gwinnett
455,13,137,Georgia,Habersham
456,13,139,Georgia,Hall
457,13,141,Georgia,Hancock
458,13,143,Georgia,Haralson
459,13,145,Georgia,Harris
460,13,147,Georgia,Hart
461,13,149,Georgia,Heard
462,13,151,Georgia,Henry
463,13,153,Georgia,Houston
464,13,155,Georgia,Irwin
465,13,157,Georgia,Jackson
466,13,159,Georgia,Jasper
467,13,161,Georgia,Jeff Davis
468,13,163,Georgia,Jefferson
469,13,165,Georgia,Jenkins
470,13,167,Georgia,Johnson
471,13,169,Georgia,Jones
472,13,171,Georgia,Lamar
473,13,173,Georgia,Lanier
474,13,175,Georgia,Laurens
475,13,177,Georgia,Lee
476,13,179,Georgia,Liberty
477,13,181,Georgia,Lincoln
478,13,183,Georgia,Long
479,13,185,Georgia,Lowndes
480,13,187,Georgia,Lumpkin
481,13,189,Georgia,McDuffie
482,13,191,Georgia,McIntosh
483,13,193,Georgia,Macon
484,13,195,Georgia,Madison
485,13,197,Georgia,Marion
486,13,199,Georgia,Meriwether
487,13,201,Georgia,Miller
488,13,205,Georgia,Mitchell
489,13,207,Georgia,Monroe
490,13,209,Georgia,Montgomery
491,13,211,Georgia,Morgan
492,13,213,Georgia,Murray
493,13,215,Georgia,Muscogee
494,13,217,Georgia,Newton
495,13,219,Georgia,Oconee
496,13,221,Georgia,Oglethorpe
497,13,223,Georgia,Paulding
498,13,225,Georgia,Peach
499,13,227,Georgia,Pickens
500,13,229,Georgia,Pierce
501,13,231,Georgia,Pike
502,13,233,Georgia,Polk
503,13,235,Georgia,Pulaski
504,13,237,Georgia,Putnam
505,13,239,Georgia,Quitman
506,13,241,Georgia,Rabun
507,13,243,Georgia,Randolph
508,13,245,Georgia,Richmond
509,13,247,Georgia,Rockdale
510,13,249,Georgia,Schley
511,13,251,Georgia,Screven
512,13,253,Georgia,Seminole
513,13,255,Georgia,Spalding
514,13,257,Georgia,Stephens
515,13,259,Georgia,Stewart
516,13,261,Georgia,Sumter
517,13,263,Georgia,Talbot
518,13,265,Georgia,Taliaferro
519,13,267,Georgia,Tattnall
520,13,269,Georgia,Taylor
521,13,271,Georgia,Telfair
522,13,273,Georgia,Terrell
523,13,275,Georgia,Thomas
524,13,277,Georgia,Tift
525,13,279,Georgia,Toombs
526,13,281,Georgia,Towns
527,13,283,Georgia,Treutlen
528,13,285,Georgia,Troup
529,13,287,Georgia,Turner
530,13,289,Georgia,Twiggs
531,13,291,Georgia,Union
532,13,293,Georgia,Upson
533,13,295,Georgia,Walker
534,13,297,Georgia,Walton
535,13,299,Georgia,Ware
536,13,301,Georgia,Warren
537,13,303,Georgia,Washington
538,13,305,Georgia,Wayne
539,13,307,Georgia,Webster
540,13,309,Georgia,Wheeler
541,13,311,Georgia,White
542,13,313,Georgia,Whitfield
543,13,315,Georgia,Wilcox
544,13,317,Georgia,Wilkes
545,13,319,Georgia,Wilkinson
546,13,321,Georgia,Worth
547,15,001,Hawaii,Hawaii
548,15,003,Hawaii,Honolulu
549,15,005,Hawaii,Kalawao
550,15,007,Hawaii,Kauai
551,15,009,Hawaii,Maui
552,16,001,Idaho,Ada
553,16,003,Idaho,Adams
554,16,005,Idaho,Bannock
555,16,007,Idaho,Bear Lake
556,16,009,Idaho,Benewah
557,16,011,Idaho,Bingham
558,16,013,Idaho,Blaine
559,16,015,Idaho,Boise
560,16,017,Idaho,Bonner
561,16,019,Idaho,Bonneville
562,16,021,Idaho,Boundary
563,16,023,Idaho,Butte
564,16,025,Idaho,Camas
565,16,027,Idaho,Canyon
566,16,029,Idaho,Caribou
567,16,031,Idaho,Cassia
568,16,033,Idaho,Clark
569,16,035,Idaho,Clearwater
570,16,037,Idaho,Custer
571,16,039,Idaho,Elmore
572,16,041,Idaho,Franklin
573,16,043,Idaho,Fremont
574,16,045,Idaho,Gem
575,16,047,Idaho,Gooding
576,16,049,Idaho,Idaho
577,16,051,Idaho,Jefferson
578,16,053,Idaho,Jerome
579,16,055,Idaho,Kootenai
580,16,057,Idaho,Latah
581,16,059,Idaho,Lemhi
582,16,061,Idaho,Lewis
583,16,063,Idaho,Lincoln
584,16,065,Idaho,Madison
585,16,067,Idaho,Minidoka
586,16,069,Idaho,Nez Perce
587,16,071,Idaho,Oneida
588,16,073,Idaho,Owyhee
589,16,075,Idaho,Payette
590,16,077,Idaho,Power
591,16,079,Idaho,Shoshone
592,16,081,Idaho,Teton
593,16,083,Idaho,Twin Falls
594,16,085,Idaho,Valley
595,16,087,Idaho,Washington
596,17,001,Illinois,Adams
597,17,003,Illinois,Alexander
598,17,005,Illinois,Bond
599,17,007,Illinois,Boone
600,17,009,Illinois,Brown
601,17,011,Illinois,Bureau
602,17,013,Illinois,Calhoun
603,17,015,Illinois,Carroll
604,17,017,Illinois,Cass
605,17,019,Illinois,Champaign
606,17,021,Illinois,Christian
607,17,023,Illinois,Clark
608,17,025,Illinois,Clay
609,17,027,Illinois,Clinton
610,17,029,Illinois,Coles
611,17,031,Illinois,Cook
612,17,033,Illinois,Crawford
613,17,035,Illinois,Cumberland
614,17,037,Illinois,DeKalb
615,17,039,Illinois,De Witt
616,17,041,Illinois,Douglas
617,17,043,Illinois,DuPage
618,17,045,Illinois,Edgar
619,17,047,Illinois,Edwards
620,17,049,Illinois,Effingham
621,17,051,Illinois,Fayette
622,17,053,Illinois,Ford
623,17,055,Illinois,Franklin
624,17,057,Illinois,Fulton
625,17,059,Illinois,Gallatin
626,17,061,Illinois,Greene
627,17,063,Illinois,Grundy
628,17,065,Illinois,Hamilton
629,17,067,Illinois,Hancock
630,17,069,Illinois,Hardin
631,17,071,Illinois,Henderson
632,17,073,Illinois,Henry
633,17,075,Illinois,Iroquois
634,17,077,Illinois,Jackson
635,17,079,Illinois,Jasper
636,17,081,Illinois,Jefferson
637,17,083,Illinois,Jersey
638,17,085,Illinois,Jo Daviess
639,17,087,Illinois,Johnson
640,17,089,Illinois,Kane
641,17,091,Illinois,Kankakee
642,17,093,Illinois,Kendall
643,17,095,Illinois,Knox
644,17,097,Illinois,Lake
645,17,099,Illinois,LaSalle
646,17,101,Illinois,Lawrence
647,17,103,Illinois,Lee
648,17,105,Illinois,Livingston
649,17,107,Illinois,Logan
650,17,109,Illinois,McDonough
651,17,111,Illinois,McHenry
652,17,113,Illinois,McLean
653,17,115,Illinois,Macon
654,17,117,Illinois,Macoupin
655,17,119,Illinois,Madison
656,17,121,Illinois,Marion
657,17,123,Illinois,Marshall
658,17,125,Illinois,Mason
659,17,127,Illinois,Massac
660,17,129,Illinois,Menard
661,17,131,Illinois,Mercer
662,17,133,Illinois,Monroe
663,17,135,Illinois,Montgomery
664,17,137,Illinois,Morgan
665,17,139,Illinois,Moultrie
666,17,141,Illinois,Ogle
667,17,143,Illinois,Peoria
668,17,145,Illinois,Perry
669,17,147,Illinois,Piatt
670,17,149,Illinois,Pike
671,17,151,Illinois,Pope
672,17,153,Illinois,Pulaski
673,17,155,Illinois,Putnam
674,17,157,Illinois,Randolph
675,17,159,Illinois,Richland
676,17,161,Illinois,Rock Island
677,17,163,Illinois,St. Clair
678,17,165,Illinois,Saline
679,17,167,Illinois,Sangamon
680,17,169,Illinois,Schuyler
681,17,171,Illinois,Scott
682,17,173,Illinois,Shelby
683,17,175,Illinois,Stark
684,17,177,Illinois,Stephenson
685,17,179,Illinois,Tazewell
686,17,181,Illinois,Union
687,17,183,Illinois,Vermilion
688,17,185,Illinois,Wabash
689,17,187,Illinois,Warren
690,17,189,Illinois,Washington
691,17,191,Illinois,Wayne
692,17,193,Illinois,White
693,17,195,Illinois,Whiteside
694,17,197,Illinois,Will
695,17,199,Illinois,Williamson
696,17,201,Illinois,Winnebago
697,17,203,Illinois,Woodford
698,18,001,Indiana,Adams
699,18,003,Indiana,Allen
700,18,005,Indiana,Bartholomew
701,18,007,Indiana,Benton
702,18,009,Indiana,Blackford
703,18,011,Indiana,Boone
704,18,013,Indiana,Brown
705,18,015,Indiana,Carroll
706,18,017,Indiana,Cass
707,18,019,Indiana,Clark
708,18,021,Indiana,Clay
709,18,023,Indiana,Clinton
710,18,025,Indiana,Crawford
711,18,027,Indiana,Daviess
712,18,029,Indiana,Dearborn
713,18,031,Indiana,Decatur
714,18,033,Indiana,DeKalb
715,18,035,Indiana,Delaware
716,18,037,Indiana,Dubois
717,18,039,Indiana,Elkhart
718,18,041,Indiana,Fayette
719,18,043,Indiana,Floyd
720,18,045,Indiana,Fountain
721,18,047,Indiana,Franklin
722,18,049,Indiana,Fulton
723,18,051,Indiana,Gibson
724,18,053,Indiana,Grant
725,18,055,Indiana,Greene
726,18,057,Indiana,Hamilton
727,18,059,Indiana,Hancock
728,18,061,Indiana,Harrison
729,18,063,Indiana,Hendricks
730,18,065,Indiana,Henry
731,18,067,Indiana,Howard
732,18,069,Indiana,Huntington
733,18,071,Indiana,Jackson
734,18,073,Indiana,Jasper
735,18,075,Indiana,Jay
736,18,077,Indiana,Jefferson
737,18,079,Indiana,Jennings
738,18,081,Indiana,Johnson
739,18,083,Indiana,Knox
740,18,085,Indiana,Kosciusko
741,18,087,Indiana,LaGrange
742,18,089,Indiana,Lake
743,18,091,Indiana,LaPorte
744,18,093,Indiana,Lawrence
745,18,095,Indiana,Madison
746,18,097,Indiana,Marion
747,18,099,Indiana,Marshall
748,18,101,Indiana,Martin
749,18,103,Indiana,Miami
750,18,105,Indiana,Monroe
751,18,107,Indiana,Montgomery
752,18,109,Indiana,Morgan
753,18,111,Indiana,Newton
754,18,113,Indiana,Noble
755,18,115,Indiana,Ohio
756,18,117,Indiana,Orange
757,18,119,Indiana,Owen
758,18,121,Indiana,Parke
759,18,123,Indiana,Perry
760,18,125,Indiana,Pike
761,18,127,Indiana,Porter
762,18,129,Indiana,Posey
763,18,131,Indiana,Pulaski
764,18,133,Indiana,Putnam
765,18,135,Indiana,Randolph
766,18,137,Indiana,Ripley
767,18,139,Indiana,Rush
768,18,141,Indiana,St. Joseph
769,18,143,Indiana,Scott
770,18,145,Indiana,Shelby
771,18,147,Indiana,Spencer
772,18,149,Indiana,Starke
773,18,151,Indiana,Steuben
774,18,153,Indiana,Sullivan
775,18,155,Indiana,Switzerland
776,18,157,Indiana,Tippecanoe
777,18,159,Indiana,Tipton
778,18,161,Indiana,Union
779,18,163,Indiana,Vanderburgh
780,18,165,Indiana,Vermillion
781,18,167,Indiana,Vigo
782,18,169,Indiana,Wabash
783,18,171,Indiana,Warren
784,18,173,Indiana,Warrick
785,18,175,Indiana,Washington
786,18,177,Indiana,Wayne
787,18,179,Indiana,Wells
788,18,181,Indiana,White
789,18,183,Indiana,Whitley
790,19,001,Iowa,Adair
791,19,003,Iowa,Adams
792,19,005,Iowa,Allamakee
793,19,007,Iowa,Appanoose
794,19,009,Iowa,Audubon
795,19,011,Iowa,Benton
796,19,013,Iowa,Black Hawk
797,19,015,Iowa,Boone
798,19,017,Iowa,Bremer
799,19,019,Iowa,Buchanan
800,19,021,Iowa,Buena Vista
801,19,023,Iowa,Butler
802,19,025,Iowa,Calhoun
803,19,027,Iowa,Carroll
804,19,029,Iowa,Cass
805,19,031,Iowa,Cedar
806,19,033,Iowa,Cerro Gordo
807,19,035,Iowa,Cherokee
808,19,037,Iowa,Chickasaw
809,19,039,Iowa,Clarke
810,19,041,Iowa,Clay
811,19,043,Iowa,Clayton
812,19,045,Iowa,Clinton
813,19,047,Iowa,Crawford
814,19,049,Iowa,Dallas
815,19,051,Iowa,Davis
816,19,053,Iowa,Decatur
817,19,055,Iowa,Delaware
818,19,057,Iowa,Des Moines
819,19,059,Iowa,Dickinson
820,19,061,Iowa,Dubuque
821,19,063,Iowa,Emmet
822,19,065,Iowa,Fayette
823,19,067,Iowa,Floyd
824,19,069,Iowa,Franklin
825,19,071,Iowa,Fremont
826,19,073,Iowa,Greene
827,19,075,Iowa,Grundy
828,19,077,Iowa,Guthrie
829,19,079,Iowa,Hamilton
830,19,081,Iowa,Hancock
831,19,083,Iowa,Hardin
832,19,085,Iowa,Harrison
833,19,087,Iowa,Henry
834,19,089,Iowa,Howard
835,19,091,Iowa,Humboldt
836,19,093,Iowa,Ida
837,19,095,Iowa,Iowa
838,19,097,Iowa,Jackson
839,19,099,Iowa,Jasper
840,19,101,Iowa,Jefferson
841,19,103,Iowa,Johnson
842,19,105,Iowa,Jones
843,19,107,Iowa,Keokuk
844,19,109,Iowa,Kossuth
845,19,111,Iowa,Lee
846,19,113,Iowa,Linn
847,19,115,Iowa,Louisa
848,19,117,Iowa,Lucas
849,19,119,Iowa,Lyon
850,19,121,Iowa,Madison
851,19,123,Iowa,Mahaska
852,19,125,Iowa,Marion
853,19,127,Iowa,Marshall
854,19,129,Iowa,Mills
855,19,131,Iowa,Mitchell
856,19,133,Iowa,Monona
857,19,135,Iowa,Monroe
858,19,137,Iowa,Montgomery
859,19,139,Iowa,Muscatine
860,19,141,Iowa,O'Brien
861,19,143,Iowa,Osceola
862,19,145,Iowa,Page
863,19,147,Iowa,Palo Alto
864,19,149,Iowa,Plymouth
865,19,151,Iowa,Pocahontas
866,19,153,Iowa,Polk
867,19,155,Iowa,Pottawattamie
868,19,157,Iowa,Poweshiek
869,19,159,Iowa,Ringgold
870,19,161,Iowa,Sac
871,19,163,Iowa,Scott
872,19,165,Iowa,Shelby
873,19,167,Iowa,Sioux
874,19,169,Iowa,Story
875,19,171,Iowa,Tama
